date,djc,djct,dji,djit,djt,djtt,dju,djut
05OCT2004,3107.47,4892.27,10177.68,15630.04,3335.6,4292.86,299.85,752.32
06OCT2004,3134.59,4936.51,10239.92,15734.94,3388.72,4361.22,301.35,756.06
07OCT2004,3099.23,4880.82,10125.4,15558.97,3341.87,4300.93,299.07,750.36
08OCT2004,3088.23,4863.5,10055.2,15451.1,3336,4293.37,300.08,752.9
11OCT2004,3092.76,4870.63,10081.97,15492.23,3336.17,4293.6,300.17,753.1
12OCT2004,3096.72,4876.88,10077.18,15484.87,3338.98,4297.21,302.27,758.38
13OCT2004,3063.52,4824.58,10002.33,15369.86,3282.43,4224.44,299.13,750.49
14OCT2004,3051.58,4805.78,9894.45,15204.08,3302.9,4250.78,299.13,750.51
15OCT2004,3075.94,4844.15,9933.38,15263.91,3352.68,4314.84,301.63,756.77
18OCT2004,3087.31,4862.05,9956.32,15299.15,3382.71,4353.49,301.43,756.27
19OCT2004,3064.64,4826.34,9897.62,15208.95,3345.34,4305.4,299.75,752.06
20OCT2004,3076.23,4845.08,9886.93,15195.35,3386.74,4358.67,300.93,755.02
21OCT2004,3084.35,4858.64,9865.76,15167.47,3431.69,4416.53,300.67,754.36
22OCT2004,3056.25,4814.37,9757.81,15001.5,3371.94,4339.64,303.48,761.41
25OCT2004,3070.29,4836.5,9749.99,14989.48,3380.17,4350.23,310.38,778.73
26OCT2004,3115.42,4907.58,9888.48,15202.38,3435.61,4421.57,314.54,789.16
27OCT2004,3140.33,4947.26,10002.03,15376.97,3475.2,4472.53,312.41,784.19
28OCT2004,3141.04,4949.79,10004.54,15385.36,3484.45,4484.44,311.26,781.87
29OCT2004,3152.16,4967.32,10027.47,15420.63,3497.42,4501.13,313.34,787.08
01NOV2004,3160.25,4980.08,10054.39,15462.02,3504.07,4509.69,314.38,789.68
02NOV2004,3132.31,4936.04,10035.73,15433.33,3449.62,4439.6,308.93,776
03NOV2004,3172,4999.91,10137.05,15591.31,3494.64,4498.3,314.86,791.5
04NOV2004,3231.67,5094.93,10314.76,15870.42,3562.84,4586.09,321.54,808.29
05NOV2004,3243.22,5113.13,10387.54,15982.4,3572.5,4598.52,320.07,804.59
08NOV2004,3251.04,5127.94,10391.31,15990.23,3581.97,4612.01,322.52,812.22
09NOV2004,3251.34,5130.13,10386.37,15989.89,3587.71,4619.39,322.29,812.07
10NOV2004,3247.89,5127.33,10385.48,15998.75,3574.36,4602.78,322.44,813.07
11NOV2004,3281.54,5180.45,10469.84,16128.7,3623.3,4665.8,326.07,822.25
12NOV2004,3302.7,5214.39,10539.01,16238.51,3628.2,4672.1,330.64,833.76
15NOV2004,3297.08,5205.67,10550.24,16256.73,3611.51,4650.62,329.09,829.84
16NOV2004,3276.56,5173.26,10487.65,16160.29,3572.19,4599.97,329.15,830
17NOV2004,3288.51,5194.12,10549.57,16265.99,3600.46,4637.25,326.19,822.55
18NOV2004,3293.86,5202.57,10572.55,16301.43,3612.22,4652.4,325.4,820.54
19NOV2004,3262.09,5152.38,10456.91,16123.12,3567.65,4594.99,324.79,819
22NOV2004,3289.5,5195.87,10489.42,16173.25,3609.24,4649.14,330.58,833.6
23NOV2004,3295.74,5205.91,10492.6,16178.15,3621.08,4664.39,331.92,837.15
24NOV2004,3308.88,5228.46,10520.31,16220.87,3647.59,4700.16,332.74,840.28
26NOV2004,3310.9,5231.65,10522.23,16223.84,3647.99,4700.67,333.58,842.4
29NOV2004,3298.17,5212.21,10475.9,16155.24,3650.13,4704.06,330.52,834.67
30NOV2004,3283.74,5189.56,10428.02,16082.36,3658.71,4715.12,325.79,822.71
01DEC2004,3322.93,5253.73,10590.22,16337.77,3736.79,4816.62,321.62,813.07
02DEC2004,3312.59,5237.38,10585.12,16329.91,3729.94,4807.79,317.58,802.86
03DEC2004,3316.87,5244.15,10592.21,16340.85,3726.74,4803.66,319.68,808.17
06DEC2004,3309.17,5232.54,10547.06,16271.2,3707.25,4780.26,322.21,814.56
07DEC2004,3275.93,5181.02,10440.58,16106.92,3669.66,4731.81,319.07,807.5
08DEC2004,3297.79,5216.13,10494.23,16192.44,3723.93,4801.79,318.36,805.76
09DEC2004,3304.09,5226.55,10552.82,16282.85,3709.21,4784.18,318.77,806.81
10DEC2004,3298.07,5217.04,10543.22,16268.03,3686.03,4754.28,319.69,809.15
13DEC2004,3334.01,5274.43,10638.32,16415.69,3724.96,4805.65,325.03,822.66
14DEC2004,3350.03,5299.77,10676.45,16474.53,3757.03,4847.03,325.7,824.34
15DEC2004,3357.46,5311.77,10691.45,16499.16,3759.61,4850.36,327.97,830.09
16DEC2004,3353.24,5305.09,10705.64,16521.06,3733.23,4816.33,328.26,830.84
17DEC2004,3350.61,5300.92,10649.92,16435.07,3751.07,4839.34,329.09,832.93
20DEC2004,3354.91,5307.74,10661.6,16453.09,3730.88,4813.3,333.21,843.36
21DEC2004,3391.6,5365.78,10759.43,16604.07,3792.09,4892.26,335.57,849.33
22DEC2004,3401.66,5383.66,10815.89,16702.09,3790.62,4890.9,336.27,851.11
23DEC2004,3401.97,5384.15,10827.12,16719.44,3787.78,4887.23,335.89,850.13
27DEC2004,3380.51,5350.19,10776.13,16640.7,3754.23,4843.95,333.66,844.49
28DEC2004,3412.44,5401.21,10854.54,16761.77,3811.62,4918,335.7,850.07
29DEC2004,3408.85,5395.52,10829.19,16722.63,3810.29,4916.27,336.16,851.21
30DEC2004,3405.08,5389.56,10800.3,16678.02,3808.6,4914.09,336.86,853
31DEC2004,3395.82,5374.91,10783.01,16651.32,3798.05,4900.49,334.95,848.16
03JAN2005,3368.96,5332.39,10729.43,16568.59,3760.37,4851.87,330.69,837.36
04JAN2005,3326.82,5266.32,10630.78,16420.09,3678.33,4746.02,328.46,831.73
05JAN2005,3309.04,5238.39,10597.83,16370.56,3653.29,4713.7,325.44,824.08
06JAN2005,3317.74,5253.52,10622.88,16417.35,3667.12,4731.56,325.94,825.35
07JAN2005,3304.14,5231.99,10603.96,16388.11,3636.78,4692.41,324.68,822.14
10JAN2005,3318.98,5255.47,10621.03,16414.49,3663.23,4726.53,327.3,828.78
11JAN2005,3300.4,5226.05,10556.22,16314.34,3644.26,4702.05,325.7,824.74
12JAN2005,3297.74,5221.84,10617.78,16409.47,3587.18,4628.4,327.13,828.35
13JAN2005,3270.19,5178.21,10505.83,16236.45,3533.57,4559.24,329.7,834.86
14JAN2005,3293.06,5214.44,10558,16317.08,3569.16,4605.16,332.29,841.41
18JAN2005,3315.54,5250.8,10628.79,16431.2,3589.22,4631.05,335.26,848.95
19JAN2005,3290.05,5210.9,10539.97,16296.72,3552.48,4583.63,334.58,847.22
20JAN2005,3265.14,5171.46,10471.47,16190.81,3513.42,4533.23,332.81,842.73
21JAN2005,3239.05,5130.13,10392.99,16069.47,3471.17,4478.73,331.7,839.93
24JAN2005,3235.8,5124.98,10368.61,16031.77,3454.78,4457.58,334.37,846.7
25JAN2005,3266.12,5173.01,10461.56,16175.5,3530.25,4554.96,331.79,840.15
26JAN2005,3284.67,5202.38,10498.59,16232.74,3537.4,4564.17,337.39,854.34
27JAN2005,3288.02,5208.35,10467.4,16184.52,3554.12,4586.45,339.44,859.9
28JAN2005,3279.56,5194.96,10427.2,16122.37,3545.94,4575.88,339.56,860.2
31JAN2005,3311.18,5245.05,10489.94,16219.37,3598.48,4643.69,343.46,870.07
01FEB2005,3326.83,5269.84,10551.94,16315.23,3605.73,4653.04,345.4,875
02FEB2005,3338.35,5288.58,10596.79,16386.31,3604.17,4651.67,347.87,881.26
03FEB2005,3332.59,5281.89,10593.1,16386.53,3579.48,4619.8,348.64,884.43
04FEB2005,3365.25,5333.65,10716.13,16576.86,3597.81,4643.45,352.79,894.94
07FEB2005,3364.49,5332.44,10715.76,16576.29,3602.13,4649.02,351.81,892.46
08FEB2005,3370.62,5343.67,10724.63,16595.15,3609.87,4659.01,353.19,896.52
09FEB2005,3347.96,5310.03,10664.11,16512.2,3571.16,4609.06,351.86,893.6
10FEB2005,3363.2,5334.2,10749.61,16644.58,3567.05,4603.75,353.2,896.99
11FEB2005,3382.41,5366.82,10796.01,16723.74,3613.03,4663.67,352.88,896.82
14FEB2005,3380.8,5365.54,10791.13,16716.18,3589.31,4633.07,355.79,905.29
15FEB2005,3391.55,5382.76,10837.32,16788.64,3615.16,4666.43,353.88,900.44
16FEB2005,3398.52,5395.78,10834.88,16792.27,3622.68,4678.35,356.69,907.59
17FEB2005,3379.62,5366.39,10754.26,16667.32,3604.19,4656.37,356.2,906.35
18FEB2005,3381.55,5369.45,10785.22,16715.3,3619.97,4676.74,352.37,896.58
22FEB2005,3314.08,5262.32,10611.2,16445.6,3540.15,4573.63,342.91,872.52
23FEB2005,3348.06,5318.95,10673.79,16547.44,3611.74,4667.87,345.38,879.88
24FEB2005,3385.54,5378.91,10748.79,16666.26,3680.25,4756.41,349.06,889.26
25FEB2005,3423.2,5438.74,10841.6,16810.16,3715.17,4801.55,356.06,907.09
28FEB2005,3408.09,5414.73,10766.23,16693.3,3726.65,4816.38,352.89,899.02
01MAR2005,3427.49,5445.57,10830,16792.17,3759.3,4858.61,353.08,899.5
02MAR2005,3423.44,5441.15,10811.97,16770,3752.41,4849.7,353.45,901.34
03MAR2005,3431.79,5454.42,10833.03,16802.66,3760.59,4860.28,354.9,905.04
04MAR2005,3481.04,5532.7,10940.55,16969.43,3830.97,4951.24,361.75,922.51
07MAR2005,3495.44,5557.22,10936.86,16963.7,3876.13,5011.35,363.27,927.28
08MAR2005,3485.77,5542.04,10912.62,16927.25,3872.17,5006.23,360.8,920.99
09MAR2005,3446.91,5481.08,10805.62,16761.27,3840.09,4966.98,353.97,903.63
10MAR2005,3453.69,5491.86,10851.51,16832.45,3819.09,4939.82,356.6,910.34
11MAR2005,3440.07,5472.1,10774.36,16724.29,3832.09,4956.63,354.15,904.09
14MAR2005,3463.65,5509.96,10804.51,16772.01,3854.6,4985.74,360.82,921.28
15MAR2005,3440.44,5473.03,10745.1,16679.78,3816.43,4936.37,359.04,916.73
16MAR2005,3401.86,5411.95,10633.07,16507.59,3757.52,4860.18,356.57,910.42
17MAR2005,3412.4,5428.73,10626.35,16497.15,3777.59,4886.14,359.86,918.81
18MAR2005,3404.45,5416.07,10629.67,16502.31,3750.58,4851.21,359.2,917.13
21MAR2005,3393.22,5398.21,10565.39,16402.51,3749.47,4849.77,358.91,916.39
22MAR2005,3365.84,5354.82,10470.51,16255.21,3754.23,4856.46,351.89,898.47
23MAR2005,3351.54,5332.07,10456.02,16232.72,3732.28,4828.06,348.7,890.32
24MAR2005,3362.77,5349.94,10442.87,16212.3,3744.67,4844.09,353.97,903.79
28MAR2005,3369.51,5360.66,10485.65,16278.72,3740.75,4839.03,354.44,904.97
29MAR2005,3329.49,5298.03,10405.7,16154.6,3673.57,4752.13,349.65,893.62
30MAR2005,3377.32,5374.36,10540.93,16365.93,3736.32,4833.3,354.47,905.95
31MAR2005,3373.19,5367.78,10503.76,16308.22,3715.97,4806.97,358.33,915.8
01APR2005,3353,5335.67,10404.3,16153.79,3686.61,4768.99,360.3,920.83
04APR2005,3363.08,5352.35,10421.14,16183.86,3707.79,4796.38,361.18,923.09
05APR2005,3377.31,5375,10458.46,16241.81,3721.18,4813.7,363.61,929.29
06APR2005,3377.35,5376.44,10486.02,16292.99,3713.66,4803.98,362.35,926.07
07APR2005,3394.31,5403.44,10546.32,16386.68,3719,4810.88,365.4,933.86
08APR2005,3341.36,5319.15,10461.34,16254.64,3596.7,4652.68,362.01,925.21
11APR2005,3351.06,5334.59,10448.56,16234.78,3610.44,4670.46,366.25,936.06
12APR2005,3376.99,5375.87,10507.97,16327.09,3645.99,4716.44,369.84,945.22
13APR2005,3329.11,5299.65,10403.93,16165.43,3548.34,4590.12,367.26,938.63
14APR2005,3272.87,5210.12,10278.75,15970.93,3441.3,4451.66,363.4,928.77
15APR2005,3213.48,5115.57,10087.51,15673.79,3382.89,4376.09,356.64,911.48
18APR2005,3221.01,5127.56,10071.25,15648.53,3405.31,4405.1,358.81,917.05
19APR2005,3250.99,5175.29,10127.41,15735.79,3448.73,4461.27,363.7,929.52
20APR2005,3211.74,5113.33,10012.36,15560.2,3395.26,4392.09,360.36,920.99
21APR2005,3285.32,5231.28,10218.6,15885.52,3513.02,4544.43,364.94,932.71
22APR2005,3258.62,5188.75,10157.71,15790.87,3440.05,4450.05,366.35,936.32
25APR2005,3286.61,5233.33,10242.47,15922.63,3470.8,4489.81,369.55,944.48
26APR2005,3246.63,5169.66,10151.13,15780.64,3404.55,4404.12,365.61,934.43
27APR2005,3262.79,5195.84,10198.8,15854.74,3417.54,4420.93,368.24,941.5
28APR2005,3231.47,5147.71,10070.37,15660.08,3388.58,4384.15,366.75,938.29
29APR2005,3270.3,5209.58,10192.51,15850.02,3426.44,4433.13,371.47,950.36
02MAY2005,3298.53,5254.54,10251.7,15942.07,3483.83,4507.38,373.19,954.78
03MAY2005,3285.84,5234.32,10256.95,15950.23,3462.65,4479.98,369.06,944.2
04MAY2005,3322.54,5294.23,10384.64,16151.47,3519.69,4554.42,369.48,945.94
05MAY2005,3312.07,5277.55,10340.38,16082.63,3528.85,4566.27,366.44,938.15
06MAY2005,3311.21,5277.22,10345.4,16092.74,3533.66,4572.49,364.88,934.73
09MAY2005,3329.9,5307.01,10384.34,16153.32,3559.06,4605.36,367.82,942.26
10MAY2005,3292.12,5247.23,10281.11,15992.74,3498.56,4528.34,365.25,935.67
11MAY2005,3307.44,5275.04,10300.25,16035.19,3534.04,4574.27,366.68,940.43
12MAY2005,3257.21,5195.73,10189.48,15862.75,3440.5,4455.61,362.85,930.61
13MAY2005,3224.83,5144.71,10140.12,15789.68,3402.2,4406,355.42,911.55
16MAY2005,3264.27,5208.87,10252.29,15965.28,3478.98,4505.45,355.81,913.46
17MAY2005,3296.93,5261.95,10331.88,16095.01,3516.89,4554.53,360.88,926.49
18MAY2005,3344.95,5341.25,10464.45,16315.72,3605.24,4669.9,362.43,930.46
19MAY2005,3357.87,5361.88,10493.19,16360.54,3621.03,4690.36,364.55,935.92
20MAY2005,3355.07,5357.41,10471.91,16327.35,3620.99,4690.3,364.89,936.78
23MAY2005,3361.72,5368.23,10523.56,16407.89,3626.51,4698.02,363.23,932.52
24MAY2005,3360.55,5366.36,10503.68,16376.9,3632.66,4706,363.48,933.15
25MAY2005,3342.51,5338.83,10457.8,16305.35,3599.49,4663.02,362.48,931.68
26MAY2005,3366.74,5377.53,10537.6,16429.78,3636.22,4710.61,363.33,933.85
27MAY2005,3367.4,5378.88,10542.55,16437.5,3623.13,4694.54,365.03,938.22
31MAY2005,3349.2,5349.81,10467.48,16320.44,3599.58,4664.03,365.13,938.48
01JUN2005,3378.14,5398.1,10549.87,16454.77,3633.86,4708.45,368.54,948.15
02JUN2005,3382.66,5405.33,10553.49,16460.42,3649.96,4729.31,368.4,947.8
03JUN2005,3363.54,5374.78,10460.97,16316.12,3629.1,4702.28,369.14,949.7
06JUN2005,3365.63,5379.77,10467.03,16325.57,3635.06,4711.81,368.9,949.99
07JUN2005,3364.76,5378.59,10483.07,16351.73,3612.63,4682.76,370.13,953.16
08JUN2005,3344.49,5347.04,10476.86,16342.05,3537.73,4588.02,370.27,953.6
09JUN2005,3347.92,5352.53,10503.02,16382.86,3529.21,4576.98,370.99,955.45
10JUN2005,3351.64,5358.47,10512.63,16397.84,3521.49,4566.96,373.16,961.03
13JUN2005,3356.24,5368.51,10522.56,16426.41,3523.43,4570.68,374.43,964.42
14JUN2005,3359.17,5373.19,10547.57,16465.45,3510.99,4554.54,375.56,967.35
15JUN2005,3363.31,5379.82,10566.37,16494.79,3527.22,4575.6,373.94,963.16
16JUN2005,3374.14,5397.15,10578.65,16513.96,3566.69,4626.79,373.11,961.03
17JUN2005,3396.95,5433.62,10623.07,16583.31,3591.95,4659.56,377.69,972.82
20JUN2005,3391.53,5424.95,10609.11,16561.51,3572.05,4633.75,378.76,975.59
21JUN2005,3389.24,5421.29,10599.67,16546.78,3568.4,4629.01,378.86,975.84
22JUN2005,3393.35,5427.86,10587.93,16528.45,3568.4,4629.01,381.92,983.71
23JUN2005,3340.12,5343.16,10421.44,16271.14,3457.46,4485.1,383.42,987.58
24JUN2005,3302.66,5283.23,10297.84,16078.16,3411.24,4425.14,380.68,980.51
27JUN2005,3300.41,5279.63,10290.78,16067.14,3395.84,4405.16,382.19,984.42
28JUN2005,3348.78,5358.1,10405.63,16246.46,3480.91,4515.53,385.95,994.99
29JUN2005,3351.38,5362.5,10374.48,16199.26,3513.88,4558.29,385.35,993.45
30JUN2005,3330.93,5329.77,10274.97,16043.88,3487.76,4524.41,386.59,996.65
01JUL2005,3348.42,5358.44,10303.44,16092.41,3508.67,4551.53,390.36,1006.35
05JUL2005,3366.27,5387.01,10371.8,16199.18,3534.81,4585.44,390.33,1006.29
06JUL2005,3332.43,5334.26,10270.68,16049.88,3521.21,4567.8,383.17,987.84
07JUL2005,3343.67,5352.25,10302.29,16099.28,3519.27,4565.28,386.59,996.64
08JUL2005,3393.47,5431.97,10449.14,16328.76,3589.96,4656.98,390.41,1006.48
11JUL2005,3421.41,5476.7,10519.72,16439.06,3623.22,4700.13,394.38,1016.74
12JUL2005,3417.38,5470.24,10513.89,16429.95,3596.99,4666.1,396.36,1021.83
13JUL2005,3428.7,5488.37,10557.39,16497.93,3609.62,4682.49,396.87,1023.14
14JUL2005,3445.74,5515.64,10628.89,16609.65,3661.9,4750.3,392.68,1012.35
15JUL2005,3443.43,5511.93,10640.83,16628.31,3646.03,4729.72,392.73,1012.48
18JUL2005,3428.12,5487.43,10574.99,16525.43,3632.94,4712.73,392.02,1010.66
19JUL2005,3443.95,5512.78,10646.56,16637.27,3636.96,4717.95,393.78,1015.17
20JUL2005,3490.89,5589,10689.15,16710.45,3769.46,4889.83,395.98,1020.85
21JUL2005,3469.31,5554.44,10627.77,16614.5,3779.59,4902.98,388.62,1001.89
22JUL2005,3481.68,5574.23,10651.18,16651.09,3780.03,4903.55,392.92,1012.95
25JUL2005,3458.25,5536.73,10596.48,16565.58,3732.08,4841.34,391.99,1010.56
26JUL2005,3458.62,5537.33,10579.77,16539.45,3741.33,4853.35,392.24,1011.21
27JUL2005,3476.55,5566.49,10637.09,16629.06,3761.69,4879.75,393.94,1015.98
28JUL2005,3508.91,5619.95,10705.55,16741.6,3817.06,4951.59,397.26,1025.13
29JUL2005,3494.19,5596.49,10640.91,16640.51,3799.95,4929.74,397.29,1025.23
01AUG2005,3484.17,5580.45,10623.15,16612.75,3808.14,4940.37,392.56,1013.02
02AUG2005,3515.79,5631.55,10683.74,16707.49,3817.16,4953.42,402.41,1038.44
03AUG2005,3519.84,5639.58,10697.59,16732.02,3802.95,4935.77,405.27,1046.49
04AUG2005,3491.07,5593.49,10610.1,16595.17,3766.27,4888.15,402.73,1039.91
05AUG2005,3459.91,5543.57,10558.03,16513.74,3731.66,4843.24,395.91,1022.31
08AUG2005,3440.32,5513.27,10536.93,16483.22,3728.24,4838.8,388.22,1003
09AUG2005,3464.48,5551.99,10615.67,16606.39,3739.76,4853.75,392.56,1014.22
10AUG2005,3464.07,5554.42,10594.41,16588.44,3743.46,4858.55,393.52,1017.22
11AUG2005,3491.07,5599.48,10685.89,16736.33,3762.84,4884.32,397.22,1027.42
12AUG2005,3471.23,5567.65,10600.31,16602.28,3747.81,4864.8,396.06,1024.42
15AUG2005,3482.47,5587.04,10634.38,16656.65,3761.59,4882.84,397.14,1028.14
16AUG2005,3436.72,5513.64,10513.45,16467.24,3705.06,4809.46,391.4,1013.3
17AUG2005,3446.4,5531.19,10550.71,16538.07,3725.05,4835.4,390.61,1011.25
18AUG2005,3444.95,5529.52,10554.93,16544.69,3711.07,4819.24,391.45,1013.41
19AUG2005,3453.78,5544.67,10559.23,16555.55,3718.75,4830.18,394.49,1021.29
22AUG2005,3461.59,5557.21,10569.89,16572.27,3725.32,4838.71,396.67,1026.94
23AUG2005,3440.9,5524.19,10519.58,16493.38,3661.34,4756.2,398.94,1032.82
24AUG2005,3425.84,5501.51,10434.87,16360.57,3665.97,4762.21,397.44,1030.14
25AUG2005,3445.74,5533.47,10450.63,16385.29,3695.95,4801.15,402.11,1042.24
26AUG2005,3425.2,5500.48,10397.29,16301.66,3667.36,4764.01,399.9,1036.5
29AUG2005,3446.38,5534.5,10463.05,16404.76,3685.21,4787.21,402.91,1044.31
30AUG2005,3429.04,5506.86,10412.82,16327.24,3648.3,4739.28,403.18,1045.02
31AUG2005,3457.21,5554.31,10481.6,16441.76,3680.86,4781.58,407.46,1057.04
01SEP2005,3468.54,5572.51,10459.63,16407.29,3670.83,4768.54,416.23,1079.79
02SEP2005,3457.67,5555.06,10447.37,16388.06,3652.55,4744.8,414.23,1074.6
06SEP2005,3500.85,5625.56,10589.24,16610.6,3689.01,4792.16,419.75,1089.82
07SEP2005,3507.81,5637.05,10633.5,16680.03,3687.3,4790.84,419.98,1090.43
08SEP2005,3484.08,5599.63,10595.93,16621.09,3651.3,4745.74,415.93,1080.04
09SEP2005,3499.47,5624.35,10678.56,16750.72,3622.39,4708.16,421.05,1093.33
12SEP2005,3506.09,5635.76,10682.94,16758.58,3647.88,4743.11,420.57,1092.07
13SEP2005,3470.43,5580.99,10597.44,16637.84,3591.21,4670.61,417.12,1083.11
14SEP2005,3465.55,5573.13,10544.9,16555.35,3584.04,4661.28,419.78,1090.04
15SEP2005,3479.67,5595.84,10558.75,16577.1,3596.99,4678.13,424.01,1101.02
16SEP2005,3512.34,5648.38,10641.94,16707.71,3633.72,4725.9,428.85,1113.57
19SEP2005,3488.89,5610.68,10557.63,16575.35,3589.75,4668.72,429.97,1116.47
20SEP2005,3469.6,5579.66,10481.52,16455.86,3581.45,4657.91,427.27,1109.47
21SEP2005,3447.62,5544.31,10378.03,16293.37,3597.05,4678.2,421.78,1095.23
22SEP2005,3451.66,5551.24,10422.05,16365.25,3610.58,4695.8,418.38,1086.4
23SEP2005,3456.37,5558.81,10419.59,16361.38,3623.06,4712.03,419.14,1088.38
26SEP2005,3465.29,5573.15,10443.63,16399.13,3615.81,4702.6,422.92,1098.18
27SEP2005,3471.05,5582.42,10456.21,16418.88,3617.49,4704.79,424.65,1102.66
28SEP2005,3493.38,5618.82,10473.09,16445.38,3656.23,4755.18,429.04,1114.49
29SEP2005,3531.19,5680.24,10552.78,16570.52,3718.42,4836.05,432.98,1125.2
30SEP2005,3538.87,5692.59,10568.7,16595.52,3740.55,4864.83,432.38,1123.65
03OCT2005,3542.87,5699.03,10535.48,16543.36,3736.59,4859.68,437.63,1137.3
04OCT2005,3500.52,5631.56,10441.11,16399.41,3695.78,4806.61,429.35,1115.78
05OCT2005,3433.08,5524.69,10317.36,16215.58,3623.52,4712.63,415.17,1078.92
06OCT2005,3423.56,5509.38,10287.1,16168.03,3650.21,4747.34,408.68,1062.06
07OCT2005,3442.64,5540.09,10292.31,16176.2,3678.75,4784.46,413.82,1075.43
10OCT2005,3415.56,5496.5,10238.76,16092.04,3665.85,4767.68,406.03,1055.18
11OCT2005,3428.48,5517.3,10253.17,16114.69,3687.73,4796.14,408.29,1061.04
12OCT2005,3389.64,5454.79,10216.91,16057.7,3626.89,4717.02,400.23,1040.1
13OCT2005,3357.09,5402.42,10216.59,16057.19,3589.5,4668.39,389.11,1011.2
14OCT2005,3391.77,5458.23,10287.34,16168.4,3638.61,4732.26,394.06,1024.08
17OCT2005,3415.38,5496.21,10348.1,16263.89,3644.06,4739.34,400.51,1040.82
18OCT2005,3373.66,5429.07,10285.26,16165.13,3589.04,4667.78,392.14,1019.07
19OCT2005,3407.57,5484.21,10414.13,16371.24,3631.51,4723.02,393.17,1021.75
20OCT2005,3360.93,5409.64,10281.1,16165.22,3624.07,4713.35,380.98,990.07
21OCT2005,3361.84,5411.11,10215.22,16061.64,3623.72,4712.89,386.66,1004.82
24OCT2005,3437.59,5533.03,10385,16328.58,3724.71,4844.24,397.33,1032.55
25OCT2005,3440.05,5536.98,10377.87,16317.38,3736.74,4859.88,397.41,1032.77
26OCT2005,3424.12,5511.35,10344.98,16265.65,3735.29,4858,392.11,1018.99
27OCT2005,3379.15,5439.42,10229.95,16084.8,3674.32,4778.71,387.03,1006.17
28OCT2005,3442.57,5541.5,10402.77,16356.52,3741.81,4866.48,396.01,1029.51
31OCT2005,3479.18,5600.43,10440.07,16415.17,3815.46,4962.27,401.11,1042.77
01NOV2005,3460.16,5570.17,10406.77,16362.81,3840.04,4995.24,390.54,1015.29
02NOV2005,3500.09,5635.01,10472.73,16468.42,3928.04,5110.47,393.02,1021.75
03NOV2005,3522.98,5674.62,10522.59,16553.41,3973.44,5169.88,394.22,1026.18
04NOV2005,3510.83,5655.06,10530.76,16566.26,3935.22,5120.14,392.9,1022.73
07NOV2005,3535.23,5694.36,10586.23,16653.52,3979.44,5177.67,394.6,1027.16
08NOV2005,3521.28,5675.96,10539.72,16598.31,3961.24,5155.42,393.77,1025.6
09NOV2005,3538.59,5704.48,10546.21,16608.52,4004.37,5211.54,395.86,1031.57
10NOV2005,3554.99,5733.99,10640.1,16769.62,4043.9,5263.58,391.16,1019.96
11NOV2005,3564.2,5748.86,10686.04,16842.03,4073.25,5301.78,388.03,1011.79
14NOV2005,3558.9,5741.56,10697.17,16859.57,4059.21,5283.5,386.48,1008.78
15NOV2005,3545.61,5720.27,10686.44,16843.67,4006.16,5214.45,388.18,1013.22
16NOV2005,3548.98,5726.57,10674.76,16830.62,4001.65,5208.58,391.45,1021.77
17NOV2005,3590.78,5794.01,10720.22,16902.31,4082.39,5313.67,397.53,1037.63
18NOV2005,3612.25,5829.64,10766.33,16979.18,4140.69,5390.48,396.46,1034.83
21NOV2005,3627.46,5854.18,10820.28,17064.27,4156.48,5411.04,397.69,1038.04
22NOV2005,3643.67,5881.45,10871.43,17150.26,4180.19,5442.64,398.51,1040.19
23NOV2005,3655.98,5903.31,10916.09,17220.72,4176.08,5439.17,401.85,1050.01
25NOV2005,3663.5,5915.46,10931.62,17245.22,4179.14,5443.16,404.01,1055.66
28NOV2005,3636.96,5872.61,10890.72,17180.69,4121.8,5368.47,401.97,1050.32
29NOV2005,3642.01,5881.83,10888.16,17181.45,4129.89,5379.87,403.57,1054.51
30NOV2005,3618.02,5844.13,10805.87,17058.25,4113.8,5358.9,400.15,1045.56
01DEC2005,3653.1,5900.79,10912.57,17226.68,4157.93,5416.39,403.27,1053.71
02DEC2005,3641.74,5882.45,10877.51,17171.34,4138.55,5391.15,403.03,1053.09
05DEC2005,3622.95,5852.09,10835.01,17104.24,4086.81,5323.75,404.24,1056.25
06DEC2005,3637.75,5877.13,10856.86,17138.74,4128.49,5378.07,404.06,1056.71
07DEC2005,3619.65,5848.3,10810.91,17066.21,4110.25,5355.05,401.09,1049.06
08DEC2005,3613.89,5839.93,10755.12,16981.53,4082.09,5319.49,406.58,1063.41
09DEC2005,3629.37,5865.1,10778.58,17018.56,4102.34,5346.33,409.82,1071.88
12DEC2005,3620.58,5851.66,10767.77,17002.51,4090.7,5332.88,407.78,1066.56
13DEC2005,3637.92,5880.11,10823.72,17090.86,4088.03,5330.54,412.84,1079.79
14DEC2005,3662.63,5920.36,10883.51,17187.18,4116.6,5367.78,416.69,1089.86
15DEC2005,3672.94,5937.85,10881.67,17184.27,4145.77,5405.82,417.89,1093.73
16DEC2005,3670.91,5934.58,10875.59,17174.66,4142.49,5401.54,417.82,1093.55
19DEC2005,3644.43,5891.76,10836.53,17112.98,4108.15,5356.77,412.14,1078.68
20DEC2005,3640.1,5884.77,10805.55,17064.06,4103.12,5350.21,413.22,1081.5
21DEC2005,3662.86,5921.56,10833.73,17108.56,4198.69,5474.83,408.24,1068.49
22DEC2005,3691.41,5968.22,10889.44,17199.71,4250.61,5542.52,410.88,1075.39
